CHR	CENTER	MEAN_DELTA	N_SNPS
20	11900062	0.016285	8694
20	12000062	0.012253	9146
20	12100062	0.005170	9178
20	12200062	0.000067	9350
20	12300062	-0.002488	9737
20	12400062	-0.006284	9675
20	12500062	-0.011205	9130
20	12600062	-0.017882	9764
20	12700062	-0.015435	10620
20	12800062	-0.010944	11501
20	12900062	-0.011126	11612
20	13000062	-0.004925	12074
20	13100062	-0.000332	12208
20	13200062	0.001562	12569
20	13300062	0.002707	12599
20	13400062	-0.001162	13025
20	13500062	-0.000254	13317
20	13600062	0.001572	13402
20	13700062	-0.000161	13216
20	13800062	-0.002063	12995
20	13900062	0.000144	12568
20	14000062	-0.003096	11660
20	14100062	-0.001761	11509
20	14200062	0.003791	11045
20	14300062	0.005202	10884
20	14400062	0.010652	10077
20	14500062	0.009270	9899
20	14600062	0.009957	9897
20	14700062	0.013044	9856
20	14800062	0.012774	9158
20	14900062	0.012713	9313
20	15000062	0.013907	9594
20	15100062	0.012386	9747
20	15200062	0.007708	9692
20	15300062	0.007912	10195
20	15400062	0.008601	10997
20	15500062	0.012171	11560
20	15600062	0.010917	11440
20	15700062	0.008666	11567
20	15800062	0.009068	11322
20	15900062	0.008915	10863
20	16000062	0.005221	10765
20	16100062	0.007732	11199
20	16200062	0.010623	11950
20	16300062	0.012828	11777
20	16400062	0.011455	11163
20	16500062	0.006325	10710
20	16600062	0.007526	10304
20	16700062	0.008918	10054
20	16800062	0.012546	10459
20	16900062	0.013539	10529
20	17000062	0.016773	9675
20	17100062	0.016774	8111
20	17200062	0.014138	6493
20	17300062	0.007743	5297
20	17400062	0.010390	4447
20	17500062	0.018569	3331
20	17600062	0.025145	2526
20	17700062	0.039336	1626
20	17800062	0.026574	741
20	17900062	-0.003561	73
21	503800	0.029545	7178
21	603800	0.033771	8578
21	703800	0.024383	9441
21	803800	0.025091	10944
21	903800	0.013664	10537
21	1003800	0.011870	10135
21	1103800	0.008329	10062
21	1203800	0.004865	10420
21	1303800	0.004483	10485
21	1403800	0.001228	10184
21	1503800	0.001671	9445
21	1603800	-0.010078	8836
21	1703800	-0.008174	9211
21	1803800	-0.015323	9081
21	1903800	-0.019280	9304
21	2003800	-0.023322	9738
21	2103800	-0.020024	10115
21	2203800	-0.016083	10326
21	2303800	-0.022070	10055
21	2403800	-0.022771	9997
21	2503800	-0.018709	10123
21	2603800	-0.015969	10089
21	2703800	-0.015593	10033
21	2803800	-0.012369	9555
21	2903800	-0.009439	9873
21	3003800	-0.001883	9904
21	3103800	-0.001886	10587
21	3203800	-0.005638	11069
21	3303800	-0.004687	11281
21	3403800	-0.004568	11257
21	3503800	-0.003171	11702
21	3603800	-0.004981	12519
21	3703800	-0.002731	12149
21	3803800	-0.003899	11931
21	3903800	-0.004976	11495
21	4003800	-0.021252	11519
21	4103800	-0.022286	10746
21	4203800	-0.020783	10045
21	4303800	-0.020538	9866
21	4403800	-0.016836	9686
21	4503800	-0.022392	10054
21	4603800	-0.016051	9428
21	4703800	-0.014045	9337
21	4803800	-0.015278	9262
21	4903800	-0.010850	9101
21	5003800	0.009398	9099
21	5103800	0.009569	9039
21	5203800	0.010522	8805
21	5303800	0.008047	9103
21	5403800	0.008840	9149
21	5503800	0.019314	8830
21	5603800	0.011938	8727
21	5703800	0.013568	8718
21	5803800	0.016283	9080
21	5903800	0.012560	8872
21	6003800	0.010488	8667
21	6103800	0.011751	8887
21	6203800	0.007150	9058
21	6303800	0.009436	9233
21	6403800	0.009740	9068
21	6503800	-0.000726	9475
21	6603800	-0.006571	9761
21	6703800	-0.013002	9750
21	6803800	-0.003395	10311
21	6903800	-0.008786	10824
21	7003800	-0.010741	10946
21	7103800	-0.013836	10793
21	7203800	-0.012591	10444
21	7303800	0.003435	10810
21	7403800	0.001401	11015
21	7503800	0.004084	10241
21	7603800	0.006706	10056
21	7703800	0.001836	10100
21	7803800	-0.017105	9365
21	7903800	-0.005578	9392
21	8003800	-0.000171	9584
21	8103800	0.000473	9597
21	8203800	0.003445	9845
21	8303800	-0.012421	9062
21	8403800	-0.011537	8912
21	8503800	-0.012363	9039
21	8603800	-0.008998	9018
21	8703800	0.001323	9317
21	8803800	0.005675	9509
21	8903800	-0.001527	10137
21	9003800	-0.015360	10996
21	9103800	-0.015719	11578
21	9203800	-0.015333	11600
21	9303800	-0.016825	11474
21	9403800	-0.014311	11366
21	9503800	-0.012155	11132
21	9603800	-0.008401	11306
21	9703800	-0.011649	11311
21	9803800	-0.009504	11487
21	9903800	-0.004475	10864
21	10003800	0.008106	9658
21	10103800	0.012786	8654
21	10203800	0.007444	8683
21	10303800	0.006689	8795
21	10403800	0.003283	8817
21	10503800	0.002132	8538
21	10603800	-0.000720	8338
21	10703800	-0.004648	8673
21	10803800	-0.001001	8297
21	10903800	-0.004092	8058
21	11003800	-0.007077	8066
21	11103800	-0.003094	8890
21	11203800	0.003557	9239
21	11303800	-0.001450	9606
21	11403800	-0.006375	10083
21	11503800	-0.009635	11154
21	11603800	-0.008039	11000
21	11703800	-0.002593	10467
21	11803800	-0.004939	10446
21	11903800	-0.003005	10622
21	12003800	-0.000641	10759
21	12103800	-0.001765	10279
21	12203800	-0.003995	9909
21	12303800	-0.001477	9847
21	12403800	-0.002059	9954
21	12503800	-0.002328	9712
21	12603800	-0.004134	10248
21	12703800	-0.005643	10536
21	12803800	-0.007166	10528
21	12903800	-0.008704	10665
21	13003800	-0.007331	10715
21	13103800	-0.010081	10625
21	13203800	-0.011449	10774
21	13303800	-0.010839	10607
21	13403800	-0.010365	10587
21	13503800	-0.001216	10330
21	13603800	0.003538	10283
21	13703800	0.005814	10190
21	13803800	0.007594	10615
21	13903800	0.004443	10301
21	14003800	0.000088	10448
21	14103800	0.001994	10748
21	14203800	-0.001688	11085
21	14303800	0.000130	10974
21	14403800	-0.000092	10416
21	14503800	-0.006735	10376
21	14603800	-0.017013	10065
21	14703800	-0.014431	10030
21	14803800	-0.017217	10142
21	14903800	-0.012831	10055
21	15003800	-0.011620	9879
21	15103800	-0.014177	9963
21	15203800	-0.014218	9644
21	15303800	-0.014691	9648
21	15403800	-0.004400	10049
21	15503800	-0.005814	10167
21	15603800	0.000719	10375
21	15703800	-0.000176	10448
21	15803800	-0.002884	10564
21	15903800	-0.002811	11306
21	16003800	-0.003080	11132
21	16103800	-0.001429	10248
21	16203800	0.002374	9281
21	16303800	0.002613	8379
21	16403800	-0.002531	7253
21	16503800	0.001051	6131
21	16603800	-0.001242	4976
21	16703800	-0.005996	3873
21	16803800	0.006419	2349
21	16903800	0.003455	937
21	17003800	0.020877	230
21	17103800	-0.059999	19
21	17203800	-0.081797	15
21	17303800	-0.075316	12
21	17403800	0.056610	6
22	508505	0.028383	8678
22	608505	0.020924	9720
22	708505	0.014438	10035
22	808505	0.009014	10281
22	908505	0.000964	10274
22	1008505	-0.010176	10289
22	1108505	-0.013590	10574
22	1208505	-0.018131	10548
22	1308505	-0.018852	10309
22	1408505	-0.018255	9962
22	1508505	-0.020736	9515
22	1608505	-0.010061	9487
22	1708505	-0.001770	9325
22	1808505	0.001604	9734
22	1908505	0.011086	10209
22	2008505	0.006557	10148
22	2108505	0.007892	10313
22	2208505	0.008893	10544
22	2308505	0.011020	10913
22	2408505	0.007705	11252
22	2508505	0.000605	11802
22	2608505	-0.005158	12168
22	2708505	-0.004904	12529
22	2808505	-0.003015	13266
22	2908505	-0.003754	13996
22	3008505	-0.004398	13919
22	3108505	0.003217	13609
22	3208505	-0.003223	13390
22	3308505	-0.012834	13382
22	3408505	-0.013337	13324
22	3508505	-0.010308	13250
22	3608505	-0.012184	12763
22	3708505	-0.016559	12363
22	3808505	-0.018827	11109
22	3908505	-0.020754	10156
22	4008505	-0.013297	10726
22	4108505	-0.025772	11187
22	4208505	-0.015778	11478
22	4308505	-0.002065	11179
22	4408505	0.000737	10977
22	4508505	0.009036	10984
22	4608505	0.006085	11397
22	4708505	0.010318	11165
22	4808505	0.008752	11137
22	4908505	0.003233	11255
22	5008505	-0.005172	10874
22	5108505	0.006369	10725
22	5208505	0.000993	10384
22	5308505	-0.001499	10422
22	5408505	-0.003934	10612
22	5508505	-0.006102	10782
22	5608505	-0.009802	10566
22	5708505	-0.008991	10591
22	5808505	-0.002738	10867
22	5908505	-0.003018	10610
22	6008505	0.001408	10278
22	6108505	-0.009040	9892
22	6208505	-0.015265	10063
22	6308505	-0.015005	9851
22	6408505	-0.018939	9207
22	6508505	-0.019784	8698
22	6608505	-0.003466	8068
22	6708505	-0.008786	7974
22	6808505	-0.016646	7715
22	6908505	-0.009910	7622
22	7008505	-0.002141	7767
22	7108505	-0.011009	7945
22	7208505	0.012238	8015
22	7308505	-0.002148	8261
22	7408505	-0.004127	8623
22	7508505	-0.005005	8318
22	7608505	-0.008588	8821
22	7708505	-0.007633	9123
22	7808505	0.010851	9749
22	7908505	0.003610	9991
22	8008505	-0.001150	10753
22	8108505	0.008163	10543
22	8208505	0.000801	10809
22	8308505	0.008910	10753
22	8408505	0.011745	10486
22	8508505	0.004715	10928
22	8608505	0.004009	10921
22	8708505	0.007086	10982
22	8808505	-0.013423	10628
22	8908505	-0.001840	10719
22	9008505	0.000904	10108
22	9108505	-0.003554	9855
22	9208505	-0.003404	9469
22	9308505	-0.008656	9706
22	9408505	-0.011769	9620
22	9508505	-0.002444	9346
22	9608505	-0.002522	8768
22	9708505	-0.004433	8652
22	9808505	0.000864	8673
22	9908505	-0.010682	8336
22	10008505	-0.021536	8534
22	10108505	-0.015160	8907
22	10208505	-0.003321	9241
22	10308505	0.001020	9435
22	10408505	0.008691	9879
22	10508505	0.006307	10324
22	10608505	0.006683	10773
22	10708505	0.013175	11909
22	10808505	0.014748	12275
22	10908505	0.021951	12911
22	11008505	0.023872	13061
22	11108505	0.023434	13295
22	11208505	0.021295	13187
22	11308505	0.018181	12923
22	11408505	0.015096	13085
22	11508505	0.015009	13390
22	11608505	0.014684	13956
22	11708505	0.006367	12838
22	11808505	0.005948	12131
22	11908505	-0.002236	11812
22	12008505	0.001350	11508
22	12108505	-0.000877	11243
22	12208505	-0.011673	10877
22	12308505	-0.011025	10769
22	12408505	-0.012043	10916
22	12508505	-0.010913	10415
22	12608505	-0.011418	9624
22	12708505	-0.000778	9460
22	12808505	0.001315	9309
22	12908505	0.001225	9095
22	13008505	-0.001859	8908
22	13108505	0.003314	8774
22	13208505	0.004805	8883
22	13308505	0.011423	9109
22	13408505	0.018091	8826
22	13508505	0.024277	9497
22	13608505	0.017496	9753
22	13708505	0.011604	9715
22	13808505	0.010297	9556
22	13908505	0.005815	9650
22	14008505	0.009868	9950
22	14108505	0.001690	9904
22	14208505	0.004287	9972
22	14308505	-0.003315	9925
22	14408505	-0.009622	9049
22	14508505	-0.024294	7472
22	14608505	-0.021486	6601
22	14708505	-0.021953	5780
22	14808505	-0.023657	5272
22	14908505	-0.019469	4281
22	15008505	-0.036598	3094
22	15108505	-0.024811	2322
22	15208505	-0.044549	1308
22	15308505	0.010850	130
22	15408505	-0.004135	21
22	15508505	0.002624	9
23	503245	0.005480	5712
23	603245	0.002659	6478
23	703245	0.004231	7472
23	803245	0.003580	8019
23	903245	0.001079	8095
23	1003245	0.000287	8601
23	1103245	-0.001000	8400
23	1203245	-0.004400	8514
23	1303245	-0.003151	9091
23	1403245	-0.001031	9050
23	1503245	-0.002383	9082
23	1603245	-0.002569	9504
23	1703245	-0.005836	9391
23	1803245	-0.002909	9185
23	1903245	-0.000798	9300
23	2003245	-0.005450	9292
23	2103245	-0.009630	9298
23	2203245	-0.009978	9630
23	2303245	-0.009020	9906
23	2403245	-0.008695	9770
23	2503245	-0.006142	9894
23	2603245	-0.005032	9315
23	2703245	-0.002257	9190
23	2803245	-0.004670	9198
23	2903245	-0.007070	9268
23	3003245	-0.002842	8912
23	3103245	0.000627	9215
23	3203245	0.003394	9134
23	3303245	0.004197	8874
23	3403245	0.004041	9218
23	3503245	0.002811	9126
23	3603245	0.003098	9513
23	3703245	0.003498	9839
23	3803245	0.003161	9742
23	3903245	0.003652	9975
23	4003245	0.003533	10801
23	4103245	0.001197	10578
23	4203245	0.001790	10374
23	4303245	0.000108	10252
23	4403245	0.000764	10292
23	4503245	-0.000478	10286
23	4603245	-0.001325	10278
23	4703245	-0.002698	9697
23	4803245	-0.005030	9966
23	4903245	-0.003830	9548
23	5003245	-0.002121	9210
23	5103245	-0.001327	9284
23	5203245	-0.000589	9700
23	5303245	-0.002343	9434
23	5403245	-0.003064	9260
23	5503245	-0.001235	9322
23	5603245	0.002104	8989
23	5703245	0.002311	9247
23	5803245	0.005002	9287
23	5903245	0.004517	9639
23	6003245	0.001556	9809
23	6103245	-0.000415	9912
23	6203245	-0.002532	9196
23	6303245	-0.001555	9793
23	6403245	-0.002873	10017
23	6503245	-0.003603	10019
23	6603245	-0.004953	10098
23	6703245	-0.005718	10305
23	6803245	-0.006585	10162
23	6903245	-0.006692	10251
23	7003245	-0.007425	9971
23	7103245	-0.004395	9599
23	7203245	-0.001209	9892
23	7303245	0.000559	9775
23	7403245	-0.000716	9537
23	7503245	-0.003976	9785
23	7603245	-0.003486	10086
23	7703245	-0.003983	9781
23	7803245	-0.002572	10119
23	7903245	-0.002063	9850
23	8003245	0.000684	9645
23	8103245	0.000627	10080
23	8203245	-0.001145	10247
23	8303245	-0.002925	10193
23	8403245	-0.001840	10038
23	8503245	0.004452	9997
23	8603245	0.003852	10518
23	8703245	0.008416	11220
23	8803245	0.007267	11130
23	8903245	0.012655	11502
23	9003245	0.010403	12168
23	9103245	0.008526	12534
23	9203245	0.003394	12939
23	9303245	0.000204	13267
23	9403245	0.003582	13845
23	9503245	0.002812	13817
23	9603245	0.002595	13162
23	9703245	-0.001286	12487
23	9803245	0.004957	12066
23	9903245	-0.000779	11736
23	10003245	0.002995	11354
23	10103245	0.007485	10413
23	10203245	0.012602	9461
23	10303245	0.020206	9262
23	10403245	0.016718	8778
23	10503245	0.013607	8540
23	10603245	0.013712	8190
23	10703245	0.014595	8180
23	10803245	0.008642	8243
23	10903245	0.008947	8501
23	11003245	0.006302	8489
23	11103245	0.003167	8873
23	11203245	0.005044	9565
23	11303245	0.001672	9626
23	11403245	0.004953	9710
23	11503245	0.004215	9815
23	11603245	0.005584	9828
23	11703245	0.000226	10126
23	11803245	-0.000240	10313
23	11903245	-0.001597	10192
23	12003245	-0.000911	10202
23	12103245	-0.001198	10036
23	12203245	-0.004194	9703
23	12303245	-0.001614	9947
23	12403245	-0.008765	9782
23	12503245	-0.007266	9315
23	12603245	-0.007736	9016
23	12703245	-0.002139	8049
23	12803245	-0.004221	6979
23	12903245	-0.003436	5840
23	13003245	-0.008091	4716
23	13103245	-0.010243	3868
23	13203245	-0.006697	3102
23	13303245	-0.021830	1714
23	13403245	0.011735	1032
23	13503245	0.019839	626
23	13603245	0.010327	185
24	500015	-0.012008	7391
24	600015	-0.002861	7958
24	700015	-0.003469	8668
24	800015	-0.001999	9165
24	900015	-0.001920	9938
24	1000015	-0.008501	10631
24	1100015	-0.007636	10435
24	1200015	-0.019725	9474
24	1300015	-0.011610	8343
24	1400015	-0.003918	8070
24	1500015	0.004479	8434
24	1600015	0.001978	8688
24	1700015	0.004448	8645
24	1800015	0.000687	9033
24	1900015	-0.007905	9138
24	2000015	-0.004838	9024
24	2100015	-0.005581	9252
24	2200015	0.002593	9932
24	2300015	0.005461	10306
24	2400015	0.006905	10694
24	2500015	0.000273	10806
24	2600015	-0.004956	10706
24	2700015	-0.007261	10707
24	2800015	-0.007156	10456
24	2900015	0.003572	10345
24	3000015	0.005005	10388
24	3100015	0.004796	10546
24	3200015	-0.003254	10572
24	3300015	-0.000279	10749
24	3400015	-0.001459	10817
24	3500015	0.000091	10260
24	3600015	0.003024	10177
24	3700015	0.003983	10214
24	3800015	0.006652	10480
24	3900015	0.001324	10277
24	4000015	0.002902	10218
24	4100015	0.006342	10085
24	4200015	0.007505	9673
24	4300015	0.001937	9381
24	4400015	0.007810	8884
24	4500015	0.008456	9057
24	4600015	0.002608	8946
24	4700015	0.001283	8793
24	4800015	0.000658	8460
24	4900015	0.005605	8662
24	5000015	0.008329	9108
24	5100015	0.003397	9433
24	5200015	0.002968	9443
24	5300015	0.003913	9260
24	5400015	-0.007216	9146
24	5500015	-0.010956	9579
24	5600015	-0.003858	10027
24	5700015	-0.001609	10015
24	5800015	-0.004868	10049
24	5900015	-0.006315	10091
24	6000015	-0.008447	9466
24	6100015	-0.005054	9161
24	6200015	-0.006896	9293
24	6300015	-0.010436	9416
24	6400015	-0.003561	9865
24	6500015	0.002590	9608
24	6600015	0.001044	9367
24	6700015	0.000985	9514
24	6800015	0.003720	9779
24	6900015	-0.001532	9699
24	7000015	-0.004809	9617
24	7100015	-0.011978	9446
24	7200015	-0.010064	9556
24	7300015	-0.007147	9834
24	7400015	-0.004657	9598
24	7500015	-0.002672	9579
24	7600015	-0.004180	9271
24	7700015	-0.003768	9508
24	7800015	-0.005643	9478
24	7900015	0.001074	9384
24	8000015	0.003588	9982
24	8100015	0.009535	10311
24	8200015	0.009884	10039
24	8300015	0.008336	9526
24	8400015	0.008068	9126
24	8500015	0.004812	9146
24	8600015	-0.005366	9683
24	8700015	-0.008945	9650
24	8800015	-0.009007	10341
24	8900015	-0.008057	11042
24	9000015	-0.012791	10814
24	9100015	-0.016685	10873
24	9200015	-0.013463	11722
24	9300015	-0.012451	12725
24	9400015	-0.009177	13241
24	9500015	-0.009454	13292
24	9600015	-0.002703	13438
24	9700015	0.001152	13836
24	9800015	-0.001161	13100
24	9900015	-0.003113	12172
24	10000015	-0.000882	12009
24	10100015	0.000756	12157
24	10200015	0.000591	11238
24	10300015	-0.001403	10444
24	10400015	-0.006714	10098
24	10500015	-0.011899	10028
24	10600015	-0.013889	9544
24	10700015	-0.011036	9453
24	10800015	-0.007146	9596
24	10900015	-0.006489	9955
24	11000015	-0.009268	10820
24	11100015	-0.007484	10521
24	11200015	-0.013886	10754
24	11300015	-0.011073	10835
24	11400015	-0.008873	11018
24	11500015	-0.005313	11008
24	11600015	-0.003371	11288
24	11700015	-0.015066	11424
24	11800015	-0.013693	10948
24	11900015	-0.013568	10817
24	12000015	-0.009523	9643
24	12100015	-0.014384	9349
24	12200015	-0.009064	9033
24	12300015	-0.007987	8391
24	12400015	-0.009730	7656
24	12500015	-0.008788	6651
24	12600015	-0.011277	5663
24	12700015	0.002854	4215
24	12800015	0.002074	3635
24	12900015	0.000812	2779
24	13000015	-0.008155	2173
24	13100015	0.004319	1434
24	13200015	0.006581	823
24	13300015	-0.004435	488
24	13400015	0.001083	179
24	13500015	0.000102	110
25	506514	0.021737	5645
25	606514	0.020379	6436
25	706514	0.014285	7272
25	806514	0.014882	8384
25	906514	0.013542	9624
25	1006514	0.014830	10281
25	1106514	0.012147	10865
25	1206514	0.011511	11086
25	1306514	0.012020	11088
25	1406514	0.011130	11491
25	1506514	0.006041	11606
25	1606514	0.007515	11856
25	1706514	0.007841	12115
25	1806514	0.003543	12075
25	1906514	0.004928	11779
25	2006514	0.002313	11900
25	2106514	-0.002526	11776
25	2206514	-0.005780	11779
25	2306514	-0.005054	11864
25	2406514	-0.009404	11490
25	2506514	-0.009012	11247
25	2606514	-0.015015	11092
25	2706514	-0.009718	11195
25	2806514	-0.006063	11150
25	2906514	-0.010553	11178
25	3006514	-0.008929	11238
25	3106514	-0.010120	11300
25	3206514	-0.004503	11124
25	3306514	-0.004836	10772
25	3406514	-0.005865	11220
25	3506514	-0.003108	11360
25	3606514	-0.001283	11579
25	3706514	-0.005123	11986
25	3806514	-0.005788	11876
25	3906514	-0.001961	11601
25	4006514	-0.003420	11951
25	4106514	0.001628	12265
25	4206514	-0.001070	12160
25	4306514	0.003335	12291
25	4406514	0.011306	12102
25	4506514	0.012868	12009
25	4606514	0.015449	11861
25	4706514	0.017112	11204
25	4806514	0.008679	11479
25	4906514	-0.006497	12241
25	5006514	-0.005340	11980
25	5106514	-0.003826	11755
25	5206514	-0.007014	12489
25	5306514	-0.012604	12734
25	5406514	-0.015926	12478
25	5506514	-0.016327	12376
25	5606514	-0.017232	12151
25	5706514	-0.017166	12220
25	5806514	-0.006863	11764
25	5906514	0.006547	11317
25	6006514	0.006668	11170
25	6106514	0.008786	10936
25	6206514	0.008751	10400
25	6306514	0.012794	9644
25	6406514	0.016042	9778
25	6506514	0.008532	10007
25	6606514	0.004720	10363
25	6706514	0.005972	10121
25	6806514	0.002248	10628
25	6906514	0.003881	10752
25	7006514	0.008438	10920
25	7106514	0.006540	11135
25	7206514	0.009406	11432
25	7306514	0.008084	11834
25	7406514	0.004875	11287
25	7506514	0.009328	10955
25	7606514	0.011651	10627
25	7706514	0.010905	10625
25	7806514	0.016557	10593
25	7906514	0.014487	10391
25	8006514	0.010951	10160
25	8106514	0.009725	10012
25	8206514	0.010754	9541
25	8306514	0.007961	9546
25	8406514	0.004518	9901
25	8506514	0.004254	10210
25	8606514	0.005889	10103
25	8706514	0.005449	10139
25	8806514	0.000084	9875
25	8906514	0.003042	9706
25	9006514	0.002999	9864
25	9106514	0.002182	9894
25	9206514	-0.000954	10078
25	9306514	0.001066	10112
25	9406514	0.004510	10545
25	9506514	0.005970	10275
25	9606514	0.005261	10824
25	9706514	0.005966	11162
25	9806514	0.007412	11648
25	9906514	0.005038	11932
25	10006514	0.005988	11983
25	10106514	0.007718	11845
25	10206514	0.008749	12219
25	10306514	0.008544	12795
25	10406514	0.004843	12678
25	10506514	0.003103	12726
25	10606514	0.003517	12339
25	10706514	0.003336	12329
25	10806514	0.000586	11926
25	10906514	0.003836	12115
25	11006514	0.002084	11263
25	11106514	0.000086	10344
25	11206514	-0.000683	8717
25	11306514	-0.001138	7110
25	11406514	0.004517	5941
25	11506514	0.007974	5003
25	11606514	0.008243	4079
25	11706514	0.010081	2861
25	11806514	0.019632	1763
25	11906514	0.014193	451
25	12006514	0.016035	97
26	519542	-0.005763	8770
26	619542	-0.005168	9700
26	719542	-0.001335	10585
26	819542	0.000174	11013
26	919542	-0.004094	10907
26	1019542	-0.008139	10837
26	1119542	-0.001847	10706
26	1219542	0.001924	10362
26	1319542	0.003079	10153
26	1419542	0.005530	10213
26	1519542	0.007469	10280
26	1619542	0.006816	10519
26	1719542	0.004339	10486
26	1819542	0.002211	10543
26	1919542	0.005341	10523
26	2019542	0.006046	10408
26	2119542	-0.003077	10628
26	2219542	-0.002855	11100
26	2319542	-0.002368	11082
26	2419542	-0.000433	11527
26	2519542	0.000908	11326
26	2619542	0.000102	10457
26	2719542	-0.001582	9705
26	2819542	-0.001521	9052
26	2919542	0.002078	9298
26	3019542	0.004143	9155
26	3119542	0.010424	8166
26	3219542	0.008318	7878
26	3319542	0.001490	8004
26	3419542	-0.005332	7554
26	3519542	-0.006300	7457
26	3619542	-0.008437	8033
26	3719542	-0.006394	8824
26	3819542	-0.007867	9483
26	3919542	-0.011796	9471
26	4019542	-0.009571	10109
26	4119542	-0.011115	10831
26	4219542	-0.010922	10775
26	4319542	-0.006412	10242
26	4419542	-0.005660	9991
26	4519542	-0.006105	9556
26	4619542	-0.003188	8756
26	4719542	-0.011540	8634
26	4819542	-0.010347	8285
26	4919542	-0.010534	7974
26	5019542	-0.011599	7284
26	5119542	-0.008536	6740
26	5219542	-0.013412	6677
26	5319542	-0.017776	7163
26	5419542	-0.019370	7231
26	5519542	-0.020950	7420
26	5619542	-0.019576	7597
26	5719542	-0.007847	7315
26	5819542	-0.006165	7370
26	5919542	-0.011164	7481
26	6019542	-0.014781	7902
26	6119542	-0.013592	8087
26	6219542	-0.010415	7384
26	6319542	-0.005654	7192
26	6419542	-0.005170	6921
26	6519542	-0.003083	7222
26	6619542	-0.004485	7430
26	6719542	-0.003441	7837
26	6819542	-0.001790	8076
26	6919542	-0.001738	8335
26	7019542	0.000151	7937
26	7119542	-0.004642	8331
26	7219542	-0.005814	9418
26	7319542	-0.007401	9377
26	7419542	-0.005927	10016
26	7519542	-0.004814	10471
26	7619542	-0.006000	11013
26	7719542	-0.012121	10889
26	7819542	-0.016826	10690
26	7919542	-0.014901	10557
26	8019542	-0.013543	11021
26	8119542	-0.011643	10757
26	8219542	-0.010129	10263
26	8319542	-0.008161	10525
26	8419542	-0.009799	10274
26	8519542	-0.009733	9979
26	8619542	-0.006810	10002
26	8719542	-0.006593	10308
26	8819542	-0.003941	10969
26	8919542	-0.002088	10583
26	9019542	-0.004588	10361
26	9119542	-0.006067	10704
26	9219542	-0.005112	10770
26	9319542	-0.005692	10020
26	9419542	-0.004780	9118
26	9519542	-0.006280	8111
26	9619542	-0.008298	6901
26	9719542	-0.004255	5633
26	9819542	-0.004647	4077
26	9919542	-0.006972	3356
26	10019542	-0.000616	2456
26	10119542	0.015817	1314
26	10219542	0.011619	454
26	10319542	0.017835	60
27	500803	-0.002849	8990
27	600803	-0.002024	9785
27	700803	-0.002938	9733
27	800803	-0.003113	9984
27	900803	-0.004652	10466
27	1000803	-0.004036	10728
27	1100803	-0.005045	10565
27	1200803	-0.005671	11152
27	1300803	-0.004958	11230
27	1400803	-0.003751	11036
27	1500803	-0.002588	11560
27	1600803	-0.002478	11394
27	1700803	-0.003257	11616
27	1800803	-0.001897	11394
27	1900803	-0.000997	11305
27	2000803	-0.000334	11198
27	2100803	-0.001092	10923
27	2200803	-0.001080	10432
27	2300803	-0.000511	9982
27	2400803	0.000128	9515
27	2500803	-0.001317	9040
27	2600803	-0.002210	8812
27	2700803	-0.000756	8940
27	2800803	-0.000721	9056
27	2900803	-0.001293	9104
27	3000803	-0.002677	9288
27	3100803	-0.003457	9587
27	3200803	-0.001406	9621
27	3300803	-0.001621	10344
27	3400803	-0.001439	10586
27	3500803	-0.001493	10095
27	3600803	0.000645	10431
27	3700803	-0.000115	10148
27	3800803	-0.001082	10327
27	3900803	-0.000220	10162
27	4000803	0.001488	9759
27	4100803	0.002082	9588
27	4200803	0.001458	9448
27	4300803	0.001831	8851
27	4400803	-0.000385	8874
27	4500803	0.000314	9623
27	4600803	-0.000495	9646
27	4700803	0.000284	9616
27	4800803	0.001707	9823
27	4900803	0.003057	10062
27	5000803	0.002600	10144
27	5100803	0.002741	10277
27	5200803	0.003816	10147
27	5300803	0.003019	10323
27	5400803	0.003441	10129
27	5500803	0.003861	9422
27	5600803	0.001276	9186
27	5700803	0.000955	9233
27	5800803	0.000125	8883
27	5900803	-0.000304	8816
27	6000803	0.000484	8731
27	6100803	-0.000919	8938
27	6200803	-0.002444	9095
27	6300803	-0.002525	9037
27	6400803	0.000305	9205
27	6500803	-0.000023	9358
27	6600803	0.002303	9488
27	6700803	0.000225	9436
27	6800803	-0.003332	9590
27	6900803	-0.001855	9911
27	7000803	-0.002467	9704
27	7100803	-0.001453	9277
27	7200803	-0.001436	9317
27	7300803	-0.000274	9301
27	7400803	-0.000894	9559
27	7500803	-0.000169	9813
27	7600803	0.000119	9950
27	7700803	0.000636	10149
27	7800803	0.001533	10210
27	7900803	-0.000861	9569
27	8000803	-0.001022	9906
27	8100803	-0.001537	10419
27	8200803	-0.001760	10006
27	8300803	-0.002596	9343
27	8400803	-0.004908	8322
27	8500803	-0.006989	7199
27	8600803	-0.010038	6094
27	8700803	-0.010103	4944
27	8800803	-0.006726	3726
27	8900803	-0.006645	3002
27	9000803	-0.008117	2148
27	9100803	-0.009535	961
27	9200803	-0.007399	418
27	9300803	-0.009783	257
27	9400803	0.000617	91
Z	504889	-0.004547	3337
Z	604889	-0.009150	3116
Z	704889	-0.001474	3234
Z	804889	0.000163	3110
Z	904889	-0.002895	3218
Z	1004889	0.008224	3606
Z	1104889	0.010180	3715
Z	1204889	0.007064	3890
Z	1304889	0.009270	4210
Z	1404889	0.010285	4191
Z	1504889	0.010292	4282
Z	1604889	0.010603	4783
Z	1704889	0.008045	4925
