pos genetic_dist
601497 0.601497
601731 0.601731
601738 0.601738
601805 0.601805
601828 0.601828
601854 0.601854
601957 0.601957
602092 0.602092
602100 0.602100
602112 0.602112
602118 0.602118
602128 0.602128
602209 0.602209
602241 0.602241
602300 0.602300
602315 0.602315
602386 0.602386
602391 0.602391
602416 0.602416
602484 0.602484
602496 0.602496
602513 0.602513
602547 0.602547
602570 0.602570
602579 0.602579
602601 0.602601
602679 0.602679
602689 0.602689
602737 0.602737
602892 0.602892
602915 0.602915
602944 0.602944
602964 0.602964
602977 0.602977
603150 0.603150
603247 0.603247
603274 0.603274
603415 0.603415
603515 0.603515
603565 0.603565
603620 0.603620
603625 0.603625
603724 0.603724
603762 0.603762
603776 0.603776
603798 0.603798
603850 0.603850
603904 0.603904
603963 0.603963
604049 0.604049
604056 0.604056
604100 0.604100
604154 0.604154
604222 0.604222
604283 0.604283
604543 0.604543
604577 0.604577
604695 0.604695
604730 0.604730
604744 0.604744
604754 0.604754
604772 0.604772
604792 0.604792
604857 0.604857
604882 0.604882
604962 0.604962
605082 0.605082
605083 0.605083
605197 0.605197
605265 0.605265
605455 0.605455
605488 0.605488
605513 0.605513
605561 0.605561
605929 0.605929
606027 0.606027
606088 0.606088
606114 0.606114
606124 0.606124
606165 0.606165
606222 0.606222
606250 0.606250
606313 0.606313
606339 0.606339
606525 0.606525
606563 0.606563
606651 0.606651
607060 0.607060
607069 0.607069
607236 0.607236
607326 0.607326
607352 0.607352
607368 0.607368
607407 0.607407
607516 0.607516
607562 0.607562
607570 0.607570
607585 0.607585
607694 0.607694
607830 0.607830
608063 0.608063
608093 0.608093
608239 0.608239
608281 0.608281
608344 0.608344
608476 0.608476
608494 0.608494
608501 0.608501
608514 0.608514
608548 0.608548
608561 0.608561
608662 0.608662
608699 0.608699
608721 0.608721
608726 0.608726
608732 0.608732
608733 0.608733
608749 0.608749
608969 0.608969
609073 0.609073
609143 0.609143
609167 0.609167
609194 0.609194
609206 0.609206
609273 0.609273
609291 0.609291
609302 0.609302
609384 0.609384
609493 0.609493
609498 0.609498
609539 0.609539
609664 0.609664
609698 0.609698
609805 0.609805
609831 0.609831
609842 0.609842
609857 0.609857
609908 0.609908
609918 0.609918
609974 0.609974
610057 0.610057
610130 0.610130
610171 0.610171
610213 0.610213
610223 0.610223
610234 0.610234
610258 0.610258
610272 0.610272
610337 0.610337
610341 0.610341
610354 0.610354
610448 0.610448
610461 0.610461
610580 0.610580
610604 0.610604
610664 0.610664
610681 0.610681
610707 0.610707
610752 0.610752
610761 0.610761
610766 0.610766
610812 0.610812
610831 0.610831
610852 0.610852
610893 0.610893
610939 0.610939
610950 0.610950
610958 0.610958
611005 0.611005
611084 0.611084
611098 0.611098
611165 0.611165
611181 0.611181
611215 0.611215
611237 0.611237
611249 0.611249
611255 0.611255
611257 0.611257
611300 0.611300
611318 0.611318
611323 0.611323
611405 0.611405
611413 0.611413
611432 0.611432
611476 0.611476
611496 0.611496
611578 0.611578
611696 0.611696
611708 0.611708
611863 0.611863
612061 0.612061
612080 0.612080
612200 0.612200
612280 0.612280
612289 0.612289
612302 0.612302
612319 0.612319
612352 0.612352
612376 0.612376
612395 0.612395
612420 0.612420
612501 0.612501
612508 0.612508
612593 0.612593
612674 0.612674
612754 0.612754
612786 0.612786
612802 0.612802
612839 0.612839
612864 0.612864
612896 0.612896
612993 0.612993
613116 0.613116
613124 0.613124
613174 0.613174
613272 0.613272
613325 0.613325
613386 0.613386
613399 0.613399
613412 0.613412
613475 0.613475
613529 0.613529
613562 0.613562
613609 0.613609
613626 0.613626
613644 0.613644
613694 0.613694
613728 0.613728
613859 0.613859
613879 0.613879
613957 0.613957
614013 0.614013
614214 0.614214
614221 0.614221
614288 0.614288
614367 0.614367
614392 0.614392
614401 0.614401
614409 0.614409
614443 0.614443
614483 0.614483
614493 0.614493
614500 0.614500
614504 0.614504
614519 0.614519
614611 0.614611
614626 0.614626
614675 0.614675
614696 0.614696
614829 0.614829
614834 0.614834
614989 0.614989
615120 0.615120
615158 0.615158
615331 0.615331
615422 0.615422
615440 0.615440
615552 0.615552
615558 0.615558
615595 0.615595
615632 0.615632
615689 0.615689
615701 0.615701
615758 0.615758
615773 0.615773
615826 0.615826
615837 0.615837
615918 0.615918
615923 0.615923
615943 0.615943
615959 0.615959
616001 0.616001
616055 0.616055
616129 0.616129
616145 0.616145
616190 0.616190
616255 0.616255
616259 0.616259
616313 0.616313
616422 0.616422
616485 0.616485
616565 0.616565
616631 0.616631
616684 0.616684
616714 0.616714
616816 0.616816
616853 0.616853
617052 0.617052
617129 0.617129
617349 0.617349
617404 0.617404
617466 0.617466
617583 0.617583
617608 0.617608
617638 0.617638
617656 0.617656
617693 0.617693
617832 0.617832
617879 0.617879
617926 0.617926
617938 0.617938
618024 0.618024
618142 0.618142
618191 0.618191
618299 0.618299
618327 0.618327
618343 0.618343
618373 0.618373
618404 0.618404
618451 0.618451
618606 0.618606
618626 0.618626
618638 0.618638
618662 0.618662
618667 0.618667
618679 0.618679
618689 0.618689
618732 0.618732
619157 0.619157
619331 0.619331
619499 0.619499
619602 0.619602
619906 0.619906
620040 0.620040
620043 0.620043
620186 0.620186
620219 0.620219
620263 0.620263
620395 0.620395
620830 0.620830
620881 0.620881
620999 0.620999
621053 0.621053
621293 0.621293
621654 0.621654
621749 0.621749
621954 0.621954
622010 0.622010
622091 0.622091
622149 0.622149
622223 0.622223
622276 0.622276
622338 0.622338
622361 0.622361
622499 0.622499
623021 0.623021
624017 0.624017
624437 0.624437
625044 0.625044
625517 0.625517
625892 0.625892
625925 0.625925
625948 0.625948
626080 0.626080
626559 0.626559
626575 0.626575
626681 0.626681
626688 0.626688
628378 0.628378
628433 0.628433
629025 0.629025
629429 0.629429
629530 0.629530
629671 0.629671
629693 0.629693
629899 0.629899
630633 0.630633
631108 0.631108
631689 0.631689
631797 0.631797
631823 0.631823
632165 0.632165
632189 0.632189
632225 0.632225
632416 0.632416
632518 0.632518
633618 0.633618
633901 0.633901
634203 0.634203
634291 0.634291
634986 0.634986
635302 0.635302
636449 0.636449
636669 0.636669
637186 0.637186
639658 0.639658
641737 0.641737
643224 0.643224
643520 0.643520
645242 0.645242
645787 0.645787
646118 0.646118
647109 0.647109
647348 0.647348
648446 0.648446
648455 0.648455
648909 0.648909
650712 0.650712
650720 0.650720
652000 0.652000
652626 0.652626
652878 0.652878
653173 0.653173
653311 0.653311
653618 0.653618
656201 0.656201
656479 0.656479
656562 0.656562
656605 0.656605
656909 0.656909
656924 0.656924
656946 0.656946
657084 0.657084
657551 0.657551
657609 0.657609
657620 0.657620
657771 0.657771
657954 0.657954
657959 0.657959
657966 0.657966
658145 0.658145
658204 0.658204
658343 0.658343
658448 0.658448
658657 0.658657
658935 0.658935
658955 0.658955
659086 0.659086
659119 0.659119
659413 0.659413
659447 0.659447
659580 0.659580
659746 0.659746
660367 0.660367
660453 0.660453
660514 0.660514
660631 0.660631
660830 0.660830
660920 0.660920
661425 0.661425
661464 0.661464
661608 0.661608
661855 0.661855
662282 0.662282
662302 0.662302
662350 0.662350
662665 0.662665
662771 0.662771
663124 0.663124
663463 0.663463
663550 0.663550
663582 0.663582
663755 0.663755
663826 0.663826
663874 0.663874
663934 0.663934
663940 0.663940
663960 0.663960
664018 0.664018
664268 0.664268
664285 0.664285
664492 0.664492
664802 0.664802
664998 0.664998
665942 0.665942
665950 0.665950
665985 0.665985
666078 0.666078
666215 0.666215
666227 0.666227
666289 0.666289
666315 0.666315
666603 0.666603
666634 0.666634
666723 0.666723
666754 0.666754
666851 0.666851
666944 0.666944
667210 0.667210
667277 0.667277
667380 0.667380
667517 0.667517
667709 0.667709
667776 0.667776
667873 0.667873
667950 0.667950
668164 0.668164
668182 0.668182
668383 0.668383
668407 0.668407
668656 0.668656
668851 0.668851
668981 0.668981
669810 0.669810
669913 0.669913
670092 0.670092
670348 0.670348
670406 0.670406
670490 0.670490
670754 0.670754
670866 0.670866
670881 0.670881
671044 0.671044
671129 0.671129
671311 0.671311
671338 0.671338
671393 0.671393
671432 0.671432
671523 0.671523
671549 0.671549
671596 0.671596
671623 0.671623
671654 0.671654
672135 0.672135
672409 0.672409
672515 0.672515
672582 0.672582
672639 0.672639
672644 0.672644
672660 0.672660
672725 0.672725
672737 0.672737
672762 0.672762
672773 0.672773
672826 0.672826
672947 0.672947
673267 0.673267
673304 0.673304
673743 0.673743
673793 0.673793
673800 0.673800
674018 0.674018
674028 0.674028
674142 0.674142
674904 0.674904
675026 0.675026
675052 0.675052
675271 0.675271
675610 0.675610
675692 0.675692
675702 0.675702
675885 0.675885
675951 0.675951
675987 0.675987
676545 0.676545
677463 0.677463
677556 0.677556
678814 0.678814
679168 0.679168
679230 0.679230
679252 0.679252
679502 0.679502
679581 0.679581
679603 0.679603
680137 0.680137
681053 0.681053
681116 0.681116
681146 0.681146
681505 0.681505
681734 0.681734
681764 0.681764
682142 0.682142
682262 0.682262
682282 0.682282
682386 0.682386
683118 0.683118
683228 0.683228
683380 0.683380
683473 0.683473
683524 0.683524
683627 0.683627
683660 0.683660
683692 0.683692
683724 0.683724
683730 0.683730
683801 0.683801
683850 0.683850
683928 0.683928
684040 0.684040
684092 0.684092
684106 0.684106
684112 0.684112
684155 0.684155
684257 0.684257
684289 0.684289
684377 0.684377
684442 0.684442
684665 0.684665
684812 0.684812
684931 0.684931
685029 0.685029
685042 0.685042
685062 0.685062
685098 0.685098
685567 0.685567
686032 0.686032
686101 0.686101
686172 0.686172
686367 0.686367
686406 0.686406
686437 0.686437
686444 0.686444
686480 0.686480
686524 0.686524
686573 0.686573
686607 0.686607
686827 0.686827
686988 0.686988
687233 0.687233
687260 0.687260
687376 0.687376
687547 0.687547
687689 0.687689
687789 0.687789
687801 0.687801
693206 0.693206
694120 0.694120
694155 0.694155
694215 0.694215
694871 0.694871
695262 0.695262
695319 0.695319
695471 0.695471
695488 0.695488
695606 0.695606
695621 0.695621
696281 0.696281
696441 0.696441
696486 0.696486
697214 0.697214
697610 0.697610
697651 0.697651
698061 0.698061
698729 0.698729
699030 0.699030
699613 0.699613
699788 0.699788
700143 0.700143
700415 0.700415
700520 0.700520
700676 0.700676
700684 0.700684
700722 0.700722
701213 0.701213
701270 0.701270
701556 0.701556
701579 0.701579
702017 0.702017
702568 0.702568
703049 0.703049
703096 0.703096
703564 0.703564
703574 0.703574
703599 0.703599
703690 0.703690
703708 0.703708
703912 0.703912
703927 0.703927
704018 0.704018
704067 0.704067
704840 0.704840
705023 0.705023
705460 0.705460
705480 0.705480
705487 0.705487
705533 0.705533
706306 0.706306
706324 0.706324
706343 0.706343
706635 0.706635
707535 0.707535
707843 0.707843
707874 0.707874
707885 0.707885
707891 0.707891
707896 0.707896
707914 0.707914
707924 0.707924
707966 0.707966
708053 0.708053
708189 0.708189
708215 0.708215
708426 0.708426
708475 0.708475
708484 0.708484
708507 0.708507
708514 0.708514
708545 0.708545
708559 0.708559
708746 0.708746
708890 0.708890
708944 0.708944
708980 0.708980
709022 0.709022
709153 0.709153
709360 0.709360
709481 0.709481
709510 0.709510
709527 0.709527
709596 0.709596
709620 0.709620
709622 0.709622
709662 0.709662
709679 0.709679
709687 0.709687
709705 0.709705
709720 0.709720
709731 0.709731
709756 0.709756
709800 0.709800
709819 0.709819
710083 0.710083
710799 0.710799
711038 0.711038
711377 0.711377
711384 0.711384
711891 0.711891
712798 0.712798
712859 0.712859
712946 0.712946
712965 0.712965
712983 0.712983
712993 0.712993
713353 0.713353
713573 0.713573
713644 0.713644
713714 0.713714
713995 0.713995
714060 0.714060
715025 0.715025
715179 0.715179
715425 0.715425
715505 0.715505
715862 0.715862
716291 0.716291
716863 0.716863
716988 0.716988
717178 0.717178
717320 0.717320
717437 0.717437
717618 0.717618
718479 0.718479
718585 0.718585
719364 0.719364
719374 0.719374
719386 0.719386
719421 0.719421
719431 0.719431
719471 0.719471
719633 0.719633
719643 0.719643
719684 0.719684
719771 0.719771
719791 0.719791
720031 0.720031
720036 0.720036
720131 0.720131
720205 0.720205
720214 0.720214
720238 0.720238
720266 0.720266
720282 0.720282
720287 0.720287
720324 0.720324
720373 0.720373
720375 0.720375
720382 0.720382
720389 0.720389
720416 0.720416
720424 0.720424
720429 0.720429
720442 0.720442
720510 0.720510
720535 0.720535
720577 0.720577
720603 0.720603
720678 0.720678
720709 0.720709
720758 0.720758
720953 0.720953
720981 0.720981
721160 0.721160
721170 0.721170
721221 0.721221
721252 0.721252
721265 0.721265
721271 0.721271
721359 0.721359
721364 0.721364
721386 0.721386
721404 0.721404
721418 0.721418
721587 0.721587
721661 0.721661
721733 0.721733
721755 0.721755
721804 0.721804
721928 0.721928
721943 0.721943
721948 0.721948
722031 0.722031
722501 0.722501
723086 0.723086
723403 0.723403
723996 0.723996
724418 0.724418
724723 0.724723
725051 0.725051
725077 0.725077
725116 0.725116
725228 0.725228
725366 0.725366
725535 0.725535
725579 0.725579
725672 0.725672
726297 0.726297
726600 0.726600
726868 0.726868
727148 0.727148
727256 0.727256
727346 0.727346
727381 0.727381
728072 0.728072
728219 0.728219
728230 0.728230
728901 0.728901
729990 0.729990
730170 0.730170
730288 0.730288
730336 0.730336
730357 0.730357
730398 0.730398
730503 0.730503
730570 0.730570
730773 0.730773
730877 0.730877
731588 0.731588
732214 0.732214
732348 0.732348
732361 0.732361
732612 0.732612
733061 0.733061
733355 0.733355
733538 0.733538
733589 0.733589
733674 0.733674
733838 0.733838
733857 0.733857
733891 0.733891
733928 0.733928
733943 0.733943
735113 0.735113
735238 0.735238
735244 0.735244
735454 0.735454
736065 0.736065
736253 0.736253
736472 0.736472
736643 0.736643
736797 0.736797
737092 0.737092
737177 0.737177
737908 0.737908
738383 0.738383
738850 0.738850
738908 0.738908
739046 0.739046
739139 0.739139
739226 0.739226
739700 0.739700
739898 0.739898
740147 0.740147
740340 0.740340
740828 0.740828
741073 0.741073
741351 0.741351
741406 0.741406
741462 0.741462
741547 0.741547
741831 0.741831
741958 0.741958
742189 0.742189
742584 0.742584
742597 0.742597
742711 0.742711
743604 0.743604
743775 0.743775
743893 0.743893
744326 0.744326
744425 0.744425
744586 0.744586
744630 0.744630
744718 0.744718
744734 0.744734
744771 0.744771
744836 0.744836
744858 0.744858
744971 0.744971
745038 0.745038
745187 0.745187
745229 0.745229
745252 0.745252
745259 0.745259
745266 0.745266
745287 0.745287
745311 0.745311
745343 0.745343
745348 0.745348
745421 0.745421
745431 0.745431
745458 0.745458
745465 0.745465
745500 0.745500
745526 0.745526
745587 0.745587
745705 0.745705
745712 0.745712
745798 0.745798
745825 0.745825
745874 0.745874
745938 0.745938
745972 0.745972
745987 0.745987
746005 0.746005
746015 0.746015
746029 0.746029
746144 0.746144
746291 0.746291
746416 0.746416
746497 0.746497
746524 0.746524
746570 0.746570
746806 0.746806
747039 0.747039
747125 0.747125
747226 0.747226
747249 0.747249
747258 0.747258
747327 0.747327
747346 0.747346
747385 0.747385
747412 0.747412
747428 0.747428
747443 0.747443
747476 0.747476
747583 0.747583
747593 0.747593
747601 0.747601
747644 0.747644
747677 0.747677
747694 0.747694
747704 0.747704
747879 0.747879
747891 0.747891
747912 0.747912
747950 0.747950
748052 0.748052
748092 0.748092
748170 0.748170
748279 0.748279
748330 0.748330
748335 0.748335
748348 0.748348
748357 0.748357
748402 0.748402
748551 0.748551
748832 0.748832
748913 0.748913
749017 0.749017
749082 0.749082
749186 0.749186
749308 0.749308
749344 0.749344
749373 0.749373
749450 0.749450
749463 0.749463
749476 0.749476
749534 0.749534
749541 0.749541
749589 0.749589
749654 0.749654
749704 0.749704
749715 0.749715
749809 0.749809
749824 0.749824
750004 0.750004
750039 0.750039
750145 0.750145
750189 0.750189
750422 0.750422
750430 0.750430
750448 0.750448
750519 0.750519
750542 0.750542
750621 0.750621
750640 0.750640
750649 0.750649
750756 0.750756
750847 0.750847
750928 0.750928
750945 0.750945
750968 0.750968
750982 0.750982
750998 0.750998
751022 0.751022
751028 0.751028
751089 0.751089
751261 0.751261
751404 0.751404
751419 0.751419
751426 0.751426
751522 0.751522
751843 0.751843
751885 0.751885
751916 0.751916
751945 0.751945
752100 0.752100
752222 0.752222
752240 0.752240
752272 0.752272
752331 0.752331
752429 0.752429
752510 0.752510
752551 0.752551
752652 0.752652
752773 0.752773
753016 0.753016
753024 0.753024
753040 0.753040
753050 0.753050
753092 0.753092
753103 0.753103
753159 0.753159
753175 0.753175
753395 0.753395
753535 0.753535
753692 0.753692
753857 0.753857
753867 0.753867
753934 0.753934
753951 0.753951
753964 0.753964
753977 0.753977
753997 0.753997
754010 0.754010
754092 0.754092
754187 0.754187
754217 0.754217
754385 0.754385
754525 0.754525
754566 0.754566
754577 0.754577
754605 0.754605
754615 0.754615
754667 0.754667
754687 0.754687
754716 0.754716
754724 0.754724
754749 0.754749
754768 0.754768
754804 0.754804
754811 0.754811
754816 0.754816
754917 0.754917
754981 0.754981
